Customer_ID,Customer_Name,Age,Gender,Location,Segment
12753,Customer_12753,32,Female,Pune,New
12754,Customer_12754,25,Female,Delhi,Premium
12755,Customer_12755,31,Female,Delhi,Returning
12756,Customer_12756,41,Male,Pune,Returning
12757,Customer_12757,34,Male,Ahmedabad,Returning
12758,Customer_12758,41,Male,Nagpur,Returning
12759,Customer_12759,41,Female,Mumbai,New
12760,Customer_12760,37,Male,Nagpur,New
12761,Customer_12761,39,Female,Nagpur,Returning
12762,Customer_12762,20,Male,Jaipur,New
12763,Customer_12763,29,Female,Kolkata,Premium
12764,Customer_12764,39,Female,Pune,Premium
12765,Customer_12765,30,Female,Jaipur,Premium
12766,Customer_12766,23,Male,Bangalore,Returning
12767,Customer_12767,34,Male,Chennai,Returning
12768,Customer_12768,23,Male,Delhi,Returning
12769,Customer_12769,44,Female,Delhi,Returning
12770,Customer_12770,39,Female,Hyderabad,New
12771,Customer_12771,32,Female,Chennai,Returning
12772,Customer_12772,39,Male,Delhi,Returning
12773,Customer_12773,30,Female,Mumbai,Premium
12774,Customer_12774,47,Female,Ahmedabad,Returning
12775,Customer_12775,27,Male,Jaipur,Premium
12776,Customer_12776,46,Male,Jaipur,Premium
12777,Customer_12777,34,Male,Hyderabad,New
12778,Customer_12778,36,Male,Delhi,Returning
12779,Customer_12779,28,Female,Ahmedabad,Premium
12780,Customer_12780,31,Female,Ahmedabad,Premium
12781,Customer_12781,39,Female,Jaipur,New
12782,Customer_12782,34,Female,Chennai,New
12783,Customer_12783,31,Female,Ahmedabad,New
12784,Customer_12784,53,Female,Chennai,New
12785,Customer_12785,25,Male,Hyderabad,Returning
12786,Customer_12786,29,Female,Chennai,Returning
12787,Customer_12787,23,Female,Mumbai,Enterprise
12788,Customer_12788,18,Female,Jaipur,Returning
12789,Customer_12789,36,Male,Nagpur,New
12790,Customer_12790,37,Male,Nagpur,New
12791,Customer_12791,26,Male,Jaipur,Returning
12792,Customer_12792,23,Female,Hyderabad,Returning
12793,Customer_12793,39,Female,Bangalore,New
12794,Customer_12794,27,Male,Kolkata,New
12795,Customer_12795,51,Male,Pune,New
12796,Customer_12796,48,Female,Hyderabad,New
12797,Customer_12797,38,Female,Chennai,New
12798,Customer_12798,32,Male,Chennai,Returning
12799,Customer_12799,40,Female,Delhi,New
12800,Customer_12800,19,Female,Bangalore,New
12801,Customer_12801,42,Female,Jaipur,Returning
12802,Customer_12802,49,Male,Ahmedabad,Returning
12803,Customer_12803,19,Female,Mumbai,Enterprise
12804,Customer_12804,31,Male,Kolkata,Premium
12805,Customer_12805,42,Male,Bangalore,Returning
12806,Customer_12806,34,Male,Nagpur,Returning
12807,Customer_12807,31,Male,Jaipur,Premium
12808,Customer_12808,48,Female,Bangalore,New
12809,Customer_12809,37,Other,Pune,New
12810,Customer_12810,43,Female,Kolkata,New
12811,Customer_12811,30,Female,Chennai,New
12812,Customer_12812,35,Male,Kolkata,Enterprise
12813,Customer_12813,22,Male,Pune,New
12814,Customer_12814,19,Male,Pune,New
12815,Customer_12815,25,Female,Bangalore,New
12816,Customer_12816,38,Female,Kolkata,New
12817,Customer_12817,44,Male,Delhi,New
12818,Customer_12818,23,Male,Hyderabad,Returning
12819,Customer_12819,45,Male,Ahmedabad,Returning
12820,Customer_12820,28,Male,Hyderabad,Returning
12821,Customer_12821,21,Female,Pune,Premium
12822,Customer_12822,37,Male,Bangalore,Premium
12823,Customer_12823,38,Male,Pune,Premium
12824,Customer_12824,29,Male,Nagpur,Premium
12825,Customer_12825,35,Female,Delhi,New
12826,Customer_12826,38,Male,Jaipur,Returning
12827,Customer_12827,39,Male,Mumbai,Returning
12828,Customer_12828,31,Female,Hyderabad,Premium
12829,Customer_12829,28,Female,Hyderabad,New
12830,Customer_12830,63,Male,Nagpur,New
12831,Customer_12831,40,Female,Ahmedabad,New
12832,Customer_12832,25,Male,Jaipur,New
12833,Customer_12833,38,Female,Pune,Premium
12834,Customer_12834,40,Female,Mumbai,Enterprise
12835,Customer_12835,41,Female,Ahmedabad,New
12836,Customer_12836,19,Female,Nagpur,Returning
12837,Customer_12837,31,Male,Jaipur,New
12838,Customer_12838,39,Female,Ahmedabad,New
12839,Customer_12839,43,Female,Jaipur,Premium
12840,Customer_12840,47,Male,Mumbai,New
12841,Customer_12841,36,Male,Pune,Premium
12842,Customer_12842,26,Female,Ahmedabad,Returning
12843,Customer_12843,54,Female,Pune,New
12844,Customer_12844,24,Female,Jaipur,Premium
12845,Customer_12845,35,Female,Bangalore,New
12846,Customer_12846,46,Female,Chennai,Premium
12847,Customer_12847,34,Female,Chennai,Returning
12848,Customer_12848,48,Female,Chennai,New
12849,Customer_12849,40,Male,Kolkata,Returning
12850,Customer_12850,42,Male,Chennai,Returning
12851,Customer_12851,47,Female,Kolkata,Premium
12852,Customer_12852,37,Female,Jaipur,New
12853,Customer_12853,21,Male,Chennai,New
12854,Customer_12854,44,Female,Mumbai,Returning
12855,Customer_12855,41,Male,Nagpur,Returning
12856,Customer_12856,37,Male,Delhi,New
12857,Customer_12857,38,Male,Chennai,New
12858,Customer_12858,30,Female,Ahmedabad,New
12859,Customer_12859,27,Male,Delhi,Premium
12860,Customer_12860,41,Female,Hyderabad,Returning
12861,Customer_12861,27,Female,Bangalore,Enterprise
12862,Customer_12862,43,Male,Pune,Premium
12863,Customer_12863,31,Female,Pune,Returning
12864,Customer_12864,30,Female,Nagpur,Returning
12865,Customer_12865,25,Female,Kolkata,Premium
12866,Customer_12866,30,Female,Jaipur,New
12867,Customer_12867,36,Male,Mumbai,New
12868,Customer_12868,36,Female,Kolkata,Returning
12869,Customer_12869,37,Female,Hyderabad,Premium
12870,Customer_12870,41,Female,Nagpur,New
12871,Customer_12871,31,Female,Nagpur,New
12872,Customer_12872,35,Female,Mumbai,New
12873,Customer_12873,29,Male,Pune,New
12874,Customer_12874,44,Male,Bangalore,Enterprise
12875,Customer_12875,45,Female,Chennai,Premium
12876,Customer_12876,41,Female,Pune,New
12877,Customer_12877,51,Female,Ahmedabad,Returning
12878,Customer_12878,30,Female,Chennai,Premium
12879,Customer_12879,28,Female,Kolkata,Enterprise
12880,Customer_12880,35,Female,Pune,New
12881,Customer_12881,58,Male,Ahmedabad,Returning
12882,Customer_12882,41,Male,Kolkata,New
12883,Customer_12883,40,Male,Mumbai,New
12884,Customer_12884,36,Female,Pune,Premium
12885,Customer_12885,46,Male,Kolkata,New
12886,Customer_12886,40,Female,Jaipur,Returning
12887,Customer_12887,48,Male,Bangalore,New
12888,Customer_12888,43,Male,Mumbai,New
12889,Customer_12889,51,Female,Pune,New
12890,Customer_12890,19,Male,Nagpur,New
12891,Customer_12891,33,Male,Ahmedabad,New
12892,Customer_12892,36,Female,Kolkata,Premium
12893,Customer_12893,22,Female,Pune,New
12894,Customer_12894,30,Male,Mumbai,New
12895,Customer_12895,46,Male,Ahmedabad,New
12896,Customer_12896,41,Male,Hyderabad,Returning
12897,Customer_12897,48,Male,Mumbai,Returning
12898,Customer_12898,27,Male,Kolkata,New
12899,Customer_12899,48,Female,Jaipur,New
12900,Customer_12900,30,Male,Jaipur,Premium
12901,Customer_12901,44,Male,Bangalore,New
12902,Customer_12902,32,Female,Ahmedabad,New
12903,Customer_12903,46,Female,Hyderabad,Returning
12904,Customer_12904,39,Female,Bangalore,New
12905,Customer_12905,33,Female,Chennai,New
12906,Customer_12906,33,Male,Jaipur,Premium
12907,Customer_12907,38,Female,Mumbai,New
12908,Customer_12908,54,Male,Jaipur,New
12909,Customer_12909,29,Male,Mumbai,Returning
12910,Customer_12910,46,Female,Hyderabad,Returning
12911,Customer_12911,39,Male,Mumbai,Returning
12912,Customer_12912,40,Male,Kolkata,Returning
12913,Customer_12913,43,Male,Hyderabad,Returning
12914,Customer_12914,45,Female,Jaipur,New
12915,Customer_12915,35,Male,Pune,Enterprise
12916,Customer_12916,33,Male,Chennai,New
12917,Customer_12917,30,Male,Delhi,Enterprise
12918,Customer_12918,44,Male,Kolkata,New
12919,Customer_12919,48,Female,Nagpur,New
12920,Customer_12920,47,Female,Hyderabad,Premium
12921,Customer_12921,40,Female,Bangalore,Premium
12922,Customer_12922,37,Female,Delhi,Returning
12923,Customer_12923,30,Female,Hyderabad,Returning
12924,Customer_12924,41,Female,Jaipur,Enterprise
12925,Customer_12925,33,Female,Mumbai,New
12926,Customer_12926,30,Male,Hyderabad,New
12927,Customer_12927,29,Male,Chennai,Returning
12928,Customer_12928,24,Male,Nagpur,Premium
12929,Customer_12929,39,Male,Jaipur,Premium
12930,Customer_12930,36,Male,Chennai,New
12931,Customer_12931,49,Male,Chennai,New
12932,Customer_12932,34,Female,Hyderabad,New
12933,Customer_12933,62,Other,Nagpur,New
12934,Customer_12934,39,Female,Bangalore,Returning
12935,Customer_12935,32,Male,Hyderabad,New
12936,Customer_12936,44,Male,Kolkata,Premium
12937,Customer_12937,33,Male,Pune,New
12938,Customer_12938,48,Male,Chennai,Returning
12939,Customer_12939,28,Male,Pune,New
12940,Customer_12940,24,Female,Hyderabad,New
12941,Customer_12941,59,Male,Delhi,Returning
12942,Customer_12942,42,Male,Nagpur,New
12943,Customer_12943,40,Female,Pune,Returning
12944,Customer_12944,31,Male,Mumbai,New
12945,Customer_12945,30,Female,Bangalore,Premium
12946,Customer_12946,33,Female,Ahmedabad,New
12947,Customer_12947,39,Female,Bangalore,Returning
12948,Customer_12948,39,Female,Ahmedabad,Returning
12949,Customer_12949,20,Male,Nagpur,New
12950,Customer_12950,48,Female,Jaipur,New
12951,Customer_12951,42,Female,Jaipur,New
12952,Customer_12952,46,Female,Kolkata,New
12953,Customer_12953,24,Male,Mumbai,Premium
12954,Customer_12954,33,Male,Kolkata,New
12955,Customer_12955,31,Female,Nagpur,Returning
12956,Customer_12956,35,Male,Hyderabad,New
12957,Customer_12957,18,Other,Pune,New
12958,Customer_12958,44,Male,Pune,New
12959,Customer_12959,31,Female,Nagpur,Returning
12960,Customer_12960,18,Female,Mumbai,Premium
12961,Customer_12961,41,Male,Delhi,Returning
12962,Customer_12962,26,Female,Delhi,New
12963,Customer_12963,45,Male,Nagpur,New
12964,Customer_12964,18,Male,Mumbai,Returning
12965,Customer_12965,30,Male,Jaipur,Returning
12966,Customer_12966,21,Female,Hyderabad,Returning
12967,Customer_12967,40,Female,Pune,Returning
12968,Customer_12968,24,Female,Delhi,Premium
12969,Customer_12969,23,Male,Ahmedabad,Returning
12970,Customer_12970,28,Female,Chennai,New
12971,Customer_12971,27,Male,Pune,Premium
12972,Customer_12972,46,Male,Hyderabad,New
12973,Customer_12973,31,Female,Jaipur,Returning
12974,Customer_12974,31,Male,Chennai,Premium
12975,Customer_12975,36,Male,Chennai,New
12976,Customer_12976,36,Female,Chennai,New
12977,Customer_12977,36,Male,Jaipur,New
12978,Customer_12978,31,Male,Hyderabad,New
12979,Customer_12979,31,Male,Ahmedabad,Returning
12980,Customer_12980,31,Male,Mumbai,Premium
12981,Customer_12981,35,Male,Pune,Premium
12982,Customer_12982,34,Female,Jaipur,New
12983,Customer_12983,47,Female,Bangalore,New
12984,Customer_12984,23,Male,Jaipur,Returning
12985,Customer_12985,23,Female,Chennai,New
12986,Customer_12986,35,Female,Chennai,Returning
12987,Customer_12987,37,Other,Nagpur,New
12988,Customer_12988,44,Male,Kolkata,New
12989,Customer_12989,40,Male,Delhi,Returning
12990,Customer_12990,39,Female,Kolkata,Enterprise
12991,Customer_12991,54,Female,Delhi,Returning
12992,Customer_12992,45,Female,Bangalore,New
12993,Customer_12993,28,Female,Hyderabad,Premium
12994,Customer_12994,39,Male,Chennai,New
12995,Customer_12995,27,Male,Jaipur,New
12996,Customer_12996,36,Male,Ahmedabad,Enterprise
12997,Customer_12997,30,Female,Bangalore,New
12998,Customer_12998,30,Female,Kolkata,New
12999,Customer_12999,26,Male,Hyderabad,New
13000,Customer_13000,35,Male,Jaipur,Premium
13001,Customer_13001,39,Female,Mumbai,New
13002,Customer_13002,40,Female,Chennai,Enterprise
13003,Customer_13003,37,Male,Hyderabad,New
13004,Customer_13004,34,Male,Pune,New
13005,Customer_13005,38,Female,Jaipur,Returning
13006,Customer_13006,46,Female,Delhi,New
13007,Customer_13007,26,Male,Mumbai,New
13008,Customer_13008,20,Female,Kolkata,Premium
13009,Customer_13009,33,Male,Nagpur,Premium
13010,Customer_13010,32,Male,Hyderabad,New
13011,Customer_13011,45,Male,Mumbai,Returning
13012,Customer_13012,46,Female,Ahmedabad,Returning
13013,Customer_13013,48,Female,Hyderabad,Premium
13014,Customer_13014,22,Male,Jaipur,Premium
13015,Customer_13015,44,Female,Mumbai,Returning
13016,Customer_13016,50,Male,Bangalore,New
13017,Customer_13017,42,Female,Bangalore,Returning
13018,Customer_13018,50,Male,Ahmedabad,Returning
13019,Customer_13019,45,Female,Jaipur,Returning
13020,Customer_13020,35,Male,Pune,New
13021,Customer_13021,48,Female,Delhi,New
13022,Customer_13022,40,Other,Hyderabad,Enterprise
13023,Customer_13023,22,Female,Nagpur,Premium
13024,Customer_13024,42,Female,Chennai,New
13025,Customer_13025,26,Male,Kolkata,Premium
13026,Customer_13026,33,Male,Nagpur,New
13027,Customer_13027,18,Female,Mumbai,New
13028,Customer_13028,29,Male,Ahmedabad,Premium
13029,Customer_13029,42,Female,Hyderabad,New
13030,Customer_13030,33,Female,Nagpur,New
13031,Customer_13031,18,Female,Delhi,Returning
13032,Customer_13032,25,Male,Kolkata,New
13033,Customer_13033,48,Female,Jaipur,New
13034,Customer_13034,33,Male,Delhi,Enterprise
13035,Customer_13035,42,Male,Bangalore,Returning
13036,Customer_13036,54,Male,Pune,New
13037,Customer_13037,39,Male,Nagpur,Premium
13038,Customer_13038,39,Male,Hyderabad,Premium
13039,Customer_13039,52,Male,Pune,Returning
13040,Customer_13040,18,Male,Pune,Premium
13041,Customer_13041,40,Male,Bangalore,Returning
13042,Customer_13042,39,Female,Chennai,Premium
13043,Customer_13043,42,Female,Kolkata,Premium
13044,Customer_13044,41,Female,Mumbai,Premium
13045,Customer_13045,33,Male,Kolkata,New
13046,Customer_13046,26,Male,Hyderabad,Returning
13047,Customer_13047,50,Female,Ahmedabad,Premium
13048,Customer_13048,44,Male,Ahmedabad,Premium
13049,Customer_13049,20,Male,Jaipur,New
13050,Customer_13050,27,Male,Bangalore,Premium
13051,Customer_13051,44,Male,Jaipur,Returning
13052,Customer_13052,41,Male,Mumbai,Returning
13053,Customer_13053,32,Female,Delhi,Returning
13054,Customer_13054,33,Male,Hyderabad,Premium
13055,Customer_13055,34,Female,Chennai,New
13056,Customer_13056,40,Male,Bangalore,New
13057,Customer_13057,33,Male,Nagpur,Returning
13058,Customer_13058,34,Female,Mumbai,Premium
13059,Customer_13059,25,Male,Hyderabad,Premium
13060,Customer_13060,47,Male,Ahmedabad,Returning
13061,Customer_13061,27,Female,Delhi,Returning
13062,Customer_13062,33,Male,Pune,Premium
13063,Customer_13063,35,Male,Hyderabad,Premium
13064,Customer_13064,32,Male,Mumbai,Returning
13065,Customer_13065,23,Male,Mumbai,New
13066,Customer_13066,28,Female,Mumbai,Returning
13067,Customer_13067,32,Female,Nagpur,New
13068,Customer_13068,18,Male,Chennai,New
13069,Customer_13069,37,Male,Pune,Returning
13070,Customer_13070,59,Male,Kolkata,Returning
13071,Customer_13071,28,Female,Kolkata,New
13072,Customer_13072,28,Female,Mumbai,New
13073,Customer_13073,36,Male,Nagpur,Enterprise
13074,Customer_13074,29,Male,Bangalore,Returning
13075,Customer_13075,24,Male,Pune,Premium
13076,Customer_13076,34,Female,Pune,Returning
13077,Customer_13077,29,Female,Hyderabad,Premium
13078,Customer_13078,29,Male,Delhi,Returning
13079,Customer_13079,42,Female,Nagpur,Returning
13080,Customer_13080,37,Female,Pune,New
13081,Customer_13081,39,Female,Nagpur,New
13082,Customer_13082,47,Male,Nagpur,Returning
13083,Customer_13083,40,Male,Kolkata,Premium
13084,Customer_13084,43,Female,Bangalore,Premium
13085,Customer_13085,35,Female,Kolkata,Premium
13086,Customer_13086,42,Male,Nagpur,Premium
13087,Customer_13087,49,Male,Nagpur,New
13088,Customer_13088,30,Male,Kolkata,Returning
13089,Customer_13089,38,Female,Ahmedabad,New
13090,Customer_13090,25,Male,Hyderabad,New
13091,Customer_13091,32,Female,Delhi,New
13092,Customer_13092,34,Male,Mumbai,Premium
13093,Customer_13093,40,Male,Ahmedabad,New
13094,Customer_13094,31,Female,Jaipur,Returning
13095,Customer_13095,49,Female,Chennai,Premium
13096,Customer_13096,50,Male,Jaipur,New
13097,Customer_13097,43,Female,Pune,New
13098,Customer_13098,56,Male,Hyderabad,Premium
13099,Customer_13099,26,Male,Ahmedabad,Returning
13100,Customer_13100,18,Female,Chennai,New
13101,Customer_13101,31,Male,Mumbai,Premium
13102,Customer_13102,27,Male,Mumbai,Returning
13103,Customer_13103,26,Male,Jaipur,New
13104,Customer_13104,30,Male,Mumbai,Returning
13105,Customer_13105,40,Female,Mumbai,New
13106,Customer_13106,47,Male,Chennai,Premium
13107,Customer_13107,32,Other,Chennai,New
13108,Customer_13108,43,Female,Jaipur,Returning
13109,Customer_13109,35,Male,Chennai,New
13110,Customer_13110,36,Male,Pune,Returning
13111,Customer_13111,49,Female,Hyderabad,Premium
13112,Customer_13112,35,Male,Hyderabad,Premium
13113,Customer_13113,39,Male,Pune,New
13114,Customer_13114,37,Male,Chennai,New
13115,Customer_13115,27,Female,Nagpur,New
13116,Customer_13116,44,Female,Chennai,Enterprise
13117,Customer_13117,58,Female,Hyderabad,New
13118,Customer_13118,36,Male,Bangalore,Returning
13119,Customer_13119,45,Male,Kolkata,Enterprise
13120,Customer_13120,49,Male,Mumbai,Returning
13121,Customer_13121,38,Female,Ahmedabad,New
13122,Customer_13122,38,Male,Bangalore,Returning
13123,Customer_13123,33,Female,Hyderabad,New
13124,Customer_13124,23,Male,Bangalore,Premium
13125,Customer_13125,31,Male,Nagpur,Returning
13126,Customer_13126,42,Female,Ahmedabad,New
13127,Customer_13127,43,Female,Ahmedabad,Premium
13128,Customer_13128,27,Male,Kolkata,New
13129,Customer_13129,51,Female,Ahmedabad,Premium
13130,Customer_13130,20,Male,Hyderabad,Returning
13131,Customer_13131,25,Male,Chennai,Premium
13132,Customer_13132,37,Male,Hyderabad,Premium
13133,Customer_13133,25,Female,Hyderabad,New
13134,Customer_13134,32,Female,Mumbai,New
13135,Customer_13135,40,Female,Bangalore,New
13136,Customer_13136,26,Female,Bangalore,New
13137,Customer_13137,23,Male,Pune,Returning
13138,Customer_13138,42,Male,Kolkata,Returning
13139,Customer_13139,50,Male,Pune,Returning
13140,Customer_13140,35,Male,Mumbai,Premium
13141,Customer_13141,47,Female,Mumbai,Returning
13142,Customer_13142,19,Female,Kolkata,Premium
13143,Customer_13143,28,Female,Pune,New
13144,Customer_13144,46,Male,Kolkata,Returning
13145,Customer_13145,41,Male,Bangalore,Returning
13146,Customer_13146,35,Female,Nagpur,New
13147,Customer_13147,25,Male,Mumbai,Returning
13148,Customer_13148,18,Male,Mumbai,Premium
13149,Customer_13149,43,Male,Mumbai,Returning
13150,Customer_13150,44,Female,Kolkata,Returning
13151,Customer_13151,36,Male,Hyderabad,Returning
13152,Customer_13152,40,Male,Kolkata,New
13153,Customer_13153,35,Female,Pune,Premium
13154,Customer_13154,30,Male,Jaipur,Returning
13155,Customer_13155,29,Male,Pune,New
13156,Customer_13156,29,Female,Mumbai,Returning
13157,Customer_13157,27,Female,Nagpur,Returning
13158,Customer_13158,48,Male,Delhi,Returning
13159,Customer_13159,39,Female,Mumbai,New
13160,Customer_13160,36,Male,Bangalore,New
13161,Customer_13161,49,Female,Ahmedabad,Premium
13162,Customer_13162,41,Female,Nagpur,Returning
13163,Customer_13163,36,Female,Jaipur,Returning
13164,Customer_13164,38,Male,Mumbai,New
13165,Customer_13165,41,Male,Jaipur,New
13166,Customer_13166,29,Male,Hyderabad,New
13167,Customer_13167,37,Male,Bangalore,Premium
13168,Customer_13168,26,Female,Ahmedabad,Returning
13169,Customer_13169,30,Female,Kolkata,Returning
13170,Customer_13170,34,Male,Kolkata,Enterprise
13171,Customer_13171,29,Male,Pune,New
13172,Customer_13172,39,Male,Kolkata,Premium
13173,Customer_13173,39,Male,Kolkata,New
13174,Customer_13174,54,Female,Nagpur,New
13175,Customer_13175,37,Female,Mumbai,New
13176,Customer_13176,40,Female,Kolkata,Returning
13177,Customer_13177,30,Other,Delhi,New
13178,Customer_13178,35,Female,Pune,New
13179,Customer_13179,36,Male,Pune,Returning
13180,Customer_13180,46,Male,Pune,Premium
13181,Customer_13181,38,Male,Bangalore,New
13182,Customer_13182,34,Female,Nagpur,New
13183,Customer_13183,29,Male,Chennai,New
13184,Customer_13184,37,Male,Mumbai,Returning
13185,Customer_13185,44,Female,Ahmedabad,Premium
13186,Customer_13186,23,Female,Jaipur,New
13187,Customer_13187,48,Male,Bangalore,Returning
13188,Customer_13188,36,Female,Delhi,New
13189,Customer_13189,24,Male,Pune,Premium
13190,Customer_13190,33,Female,Ahmedabad,Enterprise
13191,Customer_13191,45,Male,Nagpur,Premium
13192,Customer_13192,45,Male,Pune,New
13193,Customer_13193,28,Male,Chennai,New
13194,Customer_13194,33,Male,Mumbai,New
13195,Customer_13195,50,Female,Ahmedabad,New
13196,Customer_13196,43,Female,Pune,Returning
13197,Customer_13197,53,Male,Kolkata,Premium
13198,Customer_13198,46,Female,Pune,Returning
13199,Customer_13199,33,Male,Hyderabad,Returning
13200,Customer_13200,38,Female,Bangalore,Returning
13201,Customer_13201,30,Male,Bangalore,New
13202,Customer_13202,38,Male,Nagpur,Enterprise
13203,Customer_13203,46,Male,Ahmedabad,New
13204,Customer_13204,42,Male,Hyderabad,New
13205,Customer_13205,31,Male,Jaipur,New
13206,Customer_13206,24,Male,Bangalore,Returning
13207,Customer_13207,37,Female,Delhi,Premium
13208,Customer_13208,18,Other,Mumbai,New
13209,Customer_13209,34,Male,Mumbai,New
13210,Customer_13210,49,Female,Nagpur,Returning
13211,Customer_13211,35,Female,Ahmedabad,Premium
13212,Customer_13212,18,Male,Pune,Returning
13213,Customer_13213,34,Male,Ahmedabad,New
13214,Customer_13214,30,Female,Bangalore,Returning
13215,Customer_13215,43,Male,Chennai,New
13216,Customer_13216,19,Male,Nagpur,Enterprise
13217,Customer_13217,36,Female,Hyderabad,New
13218,Customer_13218,29,Male,Nagpur,New
13219,Customer_13219,45,Female,Pune,New
13220,Customer_13220,39,Male,Delhi,Returning
13221,Customer_13221,27,Female,Ahmedabad,Premium
13222,Customer_13222,43,Male,Delhi,New
13223,Customer_13223,33,Male,Kolkata,Returning
13224,Customer_13224,46,Female,Nagpur,New
13225,Customer_13225,40,Male,Jaipur,New
13226,Customer_13226,43,Female,Kolkata,New
13227,Customer_13227,33,Male,Mumbai,New
13228,Customer_13228,32,Female,Bangalore,New
13229,Customer_13229,31,Male,Mumbai,New
13230,Customer_13230,37,Female,Jaipur,New
13231,Customer_13231,18,Female,Chennai,New
13232,Customer_13232,50,Female,Bangalore,New
13233,Customer_13233,36,Female,Nagpur,Premium
13234,Customer_13234,36,Male,Hyderabad,Returning
13235,Customer_13235,21,Female,Bangalore,New
13236,Customer_13236,23,Female,Kolkata,New
13237,Customer_13237,24,Male,Hyderabad,New
13238,Customer_13238,42,Female,Pune,New
13239,Customer_13239,27,Female,Mumbai,New
13240,Customer_13240,27,Male,Pune,New
13241,Customer_13241,42,Male,Bangalore,New
13242,Customer_13242,27,Female,Kolkata,Premium
13243,Customer_13243,18,Female,Jaipur,New
13244,Customer_13244,18,Female,Pune,Premium
13245,Customer_13245,34,Male,Ahmedabad,New
13246,Customer_13246,51,Female,Jaipur,Returning
13247,Customer_13247,41,Female,Mumbai,New
13248,Customer_13248,40,Male,Mumbai,New
13249,Customer_13249,24,Male,Kolkata,New
13250,Customer_13250,51,Male,Pune,New
13251,Customer_13251,29,Female,Hyderabad,New
13252,Customer_13252,46,Female,Kolkata,Premium
13253,Customer_13253,58,Female,Delhi,Returning
13254,Customer_13254,42,Female,Mumbai,Returning
13255,Customer_13255,21,Female,Mumbai,Returning
13256,Customer_13256,37,Male,Chennai,Premium
13257,Customer_13257,29,Female,Delhi,Returning
13258,Customer_13258,34,Male,Kolkata,New
13259,Customer_13259,44,Female,Pune,New
13260,Customer_13260,52,Male,Ahmedabad,Returning
13261,Customer_13261,46,Male,Pune,Returning
13262,Customer_13262,34,Female,Delhi,Returning
13263,Customer_13263,40,Male,Hyderabad,Premium
13264,Customer_13264,28,Male,Bangalore,New
13265,Customer_13265,38,Female,Nagpur,Returning
13266,Customer_13266,33,Male,Nagpur,Returning
13267,Customer_13267,44,Female,Hyderabad,Returning
13268,Customer_13268,44,Male,Chennai,New
13269,Customer_13269,38,Female,Hyderabad,Premium
13270,Customer_13270,36,Female,Chennai,Returning
13271,Customer_13271,32,Male,Jaipur,Premium
13272,Customer_13272,48,Male,Delhi,Enterprise
13273,Customer_13273,43,Female,Mumbai,Returning
13274,Customer_13274,45,Male,Mumbai,New
13275,Customer_13275,31,Male,Nagpur,Returning
13276,Customer_13276,41,Male,Kolkata,Returning
13277,Customer_13277,36,Female,Delhi,Returning
13278,Customer_13278,44,Male,Pune,Returning
13279,Customer_13279,59,Other,Chennai,Enterprise
13280,Customer_13280,43,Female,Ahmedabad,Premium
13281,Customer_13281,41,Female,Ahmedabad,New
13282,Customer_13282,18,Female,Delhi,Returning
13283,Customer_13283,31,Female,Chennai,Returning
13284,Customer_13284,19,Female,Nagpur,Returning
13285,Customer_13285,30,Other,Pune,Enterprise
13286,Customer_13286,45,Male,Nagpur,New
13287,Customer_13287,52,Female,Nagpur,Premium
13288,Customer_13288,34,Female,Chennai,Returning
13289,Customer_13289,18,Female,Delhi,New
13290,Customer_13290,48,Female,Hyderabad,New
13291,Customer_13291,45,Male,Jaipur,Returning
13292,Customer_13292,32,Female,Bangalore,New
13293,Customer_13293,18,Female,Nagpur,New
13294,Customer_13294,46,Female,Mumbai,Returning
13295,Customer_13295,34,Female,Bangalore,New
13296,Customer_13296,37,Male,Bangalore,New
13297,Customer_13297,18,Female,Delhi,New
13298,Customer_13298,27,Female,Ahmedabad,Returning
13299,Customer_13299,49,Female,Kolkata,New
13300,Customer_13300,25,Female,Kolkata,Enterprise
13301,Customer_13301,41,Female,Ahmedabad,New
13302,Customer_13302,33,Female,Kolkata,Returning
13303,Customer_13303,36,Female,Pune,Enterprise
13304,Customer_13304,41,Female,Mumbai,Returning
13305,Customer_13305,27,Female,Delhi,Premium
13306,Customer_13306,36,Female,Ahmedabad,Premium
13307,Customer_13307,35,Male,Bangalore,New
13308,Customer_13308,27,Male,Jaipur,Returning
13309,Customer_13309,38,Female,Chennai,New
13310,Customer_13310,32,Male,Bangalore,Returning
13311,Customer_13311,22,Other,Pune,Returning
13312,Customer_13312,50,Male,Pune,Returning
13313,Customer_13313,43,Female,Ahmedabad,Premium
13314,Customer_13314,32,Female,Chennai,New
13315,Customer_13315,39,Male,Nagpur,New
13316,Customer_13316,20,Male,Bangalore,Premium
13317,Customer_13317,33,Female,Kolkata,New
13318,Customer_13318,37,Male,Kolkata,Premium
13319,Customer_13319,39,Female,Bangalore,New
13320,Customer_13320,23,Male,Jaipur,New
13321,Customer_13321,33,Female,Delhi,Returning
13322,Customer_13322,38,Female,Mumbai,New
13323,Customer_13323,24,Male,Ahmedabad,Returning
13324,Customer_13324,54,Female,Mumbai,Returning
13325,Customer_13325,30,Female,Bangalore,New
13326,Customer_13326,18,Female,Bangalore,Premium
13327,Customer_13327,31,Male,Pune,Returning
13328,Customer_13328,48,Male,Chennai,Returning
13329,Customer_13329,19,Female,Mumbai,Premium
13330,Customer_13330,53,Male,Delhi,Returning
13331,Customer_13331,43,Male,Pune,Premium
